Labels,Targets,Corpus,None,African,Asian,Women,Caucasian,Jewish,Homosexual,Islam,Hispanic,Arab,Refugee,Economic,Other,Disability,Men,Indian,Christian,Hindu,Indigenous,Buddhism
hatespeech,['African'],why is nobody here talking about that nigger conyers raping white woman on the taxpayer dime,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
normal,['None'],user user user user now with you giving a reason government try to kill people when they become hostile the people who believe in being nazi are fuck head who walk around with torch goin on about how the white race is the best race big difference number number,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hatespeech,['African'],user user user  clownery love i swear coon need to stop being submissive to white people,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hatespeech,"['African', 'Homosexual']",user how much nigger cock do you suck per week faggot,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
hatespeech,['Hispanic'],i know both and who care if they are born into wealth i also will not be showing a mongrel wetback my tax so we will never know if you are making more than me cultural appropriation is never pretty on brownie,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
normal,['None'],it wa mostly done so african and moslem artifact can be planted a evidence to suggest that real swede are not indigenous to sweden,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hatespeech,"['Asian', 'Jewish']",the gook hooker get lot of shekel from heebs,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
normal,['None'],gay moslem support group,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hatespeech,['Jewish'],you know nothing about our uncle except whatever jew fantasy are out there and if ya want to go that tactic you must side with the antifa faggot since they hate nazi also go be a kike somewhere else,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hatespeech,['Asian'],you have printed a story claiming a man is a jew with no proof whatsoever but the word of a leftist gook gawker hack and his leftist mother who wa threatened and gaslighted this is some real pulitzer shit here bro,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hatespeech,['Jewish'],that would be because muslim are disgusting and i want them out of my land note they would not even be in my land had the jew not brought them but you will ignore this because it doe not fit your kike narrative,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
normal,['None'],user nothing is done for middle class and quality of life in last many year all focus on minority immigrant especially illegal fighting trump diversity in school which actually is asian and white discrimination anti police propaganda,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
normal,['None'],user user user why is it that woman woman get raped they are blamed blamed because of what they wear men get paid more then woman men get away with rape and become president,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hatespeech,['Jewish'],then you pay for the military doing the kike bidding i will not the ag work at the president leisure he can tell the ag to arrest them,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hatespeech,['Homosexual'],a gathering of faggot and dyke is a great place to verify the usefulness of thermobaric munition,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
offensive,['Women'],so heartless bitch i hate you i can not believe you did me,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
offensive,['Disability'],user mentally retarded,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
normal,['None'],user it redneck ghetto speak i grew up here tx it what they do sometimes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
normal,['None'],the whole drink water cure all shit is fake i drink at least a gallon a day and have shit skin hair brain,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
normal,['None'],user user user it very easy to make comment from comfort of your luxury life first please live a life a refugee and than make a comment you have no idea what radical islamist ha done to minority in our islamic neighbourhood,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
normal,['None'],the gall to appropriate the phrase slut shaming in a thread that completely ignores afab queer concern is sending me to be honest,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hatespeech,['Refugee'],user user user that wa the worst thing you could have done to your daughter are you trying to get her raped by a refugee,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
hatespeech,['Homosexual'],dude that wear all pink sneak faggot and these female condoning it restoring the honor,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
hatespeech,['Homosexual'],these fucking faggot be outta line son every year these mf get more comfortable and comfortable in disrespecting straight man like i will not slap the shit out of mf disrespecting me  and best believe i am out too dumb as mf,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
offensive,['Homosexual'],what the fuck is sad boy hour you faggot,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
hatespeech,['Homosexual'],if these faggot do not learn how to drive i will be committing murder,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
offensive,['Homosexual'],how can you know someone intention whether they are real or not how can you just accuse them doing so in order to promote their product group or gaining publicity it is your heart that is stained by jealousy towards others suck it up faggot,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
offensive,['Homosexual'],what is with this creepy pirate following me around and singing wtf fucking queer,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
normal,['None'],user user what else is new fabricating racial tension black are very good at lying about white racial attack only hurt those truly attacked,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hatespeech,['Hispanic'],doe anyone get the feeling that nick the spic fuentes is like trying to court number something internet savvy boomer conservative a if they were a thing,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
normal,['None'],user this is racist act against moslem user user,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hatespeech,['Jewish'],you are a kike,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
normal,['None'],i am a sand nigger and that shit made me fucking laugh,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
offensive,['Homosexual'],user hey faggot dm me,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
hatespeech,['African'],i tolled this nigger to tear,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
normal,['None'],user user user user seriously what going on in minnesota illinois california new york is putting people in danger young girl and boy are being raped and murdered these politician have a lot to be accounting for because they are killing their citizen,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
normal,['None'],user breitbart run these story about the crime of illegal alien on a loop in the meantime there were hundred of men who beat up the girl they impregnated but breitbart never say a word about those men because they are white resident and it doe not fit their narrative,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
normal,['None'],when melrose play this character it different she a white woman dress up a a fortune cookie and pepper her performance with racist trope like the phrase ching chong this is obviously racist and is portrayed a such in the show jenny is distraught and disgusted,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hatespeech,['African'],user i have been up super early so shut up nigger,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
normal,['None'],user only reason islamist tweet this ridiculous stuff is because left loony who are closet jihadis themselves support this ridiculous notion show me one muslim country where minority are not being killed and woman are not being caned or stoned in public,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
normal,['Women'],if twitter dm had an unsend option chat be like hi i like you hey hello this message wa deleted you are beautiful helloo deleted text fuck you bitch slut whore,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
normal,['None'],user user nah bro you got it all wrong the jury wa reflective of the community not all white therefore she wa found guilty and not given sympathy,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hatespeech,['Jewish'],user dead jew got me feeling cute might seig heil later i do not know,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
offensive,['Caucasian'],user user just keep kissing his white as,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
normal,['None'],user yeah well fuck you too,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
normal,['None'],someone told me about a good queer shop in old city but i do not remember the name sad,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
normal,['None'],me i have so many great friend and they fulfill me percent and i do not have time to make more friend anyways also me see a cool cute queer omg pls be friend with me ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
normal,['Homosexual'],user this is the queer discourse equivalent of white life matter like if you are not being actively discriminated against just do not worry about it y know being straight is literally the easiest thing on earth,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
normal,['None'],brain your friend make cool queer art what do you make me my tabletop oc is extremely gay and also that tetri thing brain hm,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
normal,['None'],user and hey this go without saying but a lot of talking point against ace people just copy terf rhetoric we are erasing gay and trans people our identity are not real none of our struggle is real either we are invading queer space we want to be oppressed so badly,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
normal,['None'],it funky to me that there are some gay out there that think femme appearing straight passing like i should not feel this overwhelming obligation to cut all my hair off and change who i am to be read accepted a queer non binary,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hatespeech,['Hispanic'],so then a beaner can not be charged with a hate crime yet can be a victim what horseshit good for taylor for exposing this,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
offensive,['Arab'],a great victory for trump today the travel ban will take effect in number hour no more towelhead terrorist in america,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
hatespeech,['African'],sorry i am sweating like a nigger on a rape charge that not a problem would you like me to ask you the question again yes please to the charge regarding racism in the workplace do you plead guilty or not guilty,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
normal,['None'],i am done for know i will get the name of what this part of the war is called please just look closely at everything i promise you will find muscum in the middle of everything happening,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hatespeech,['African'],they mostly help niglets with cancer so fuck them mr taylor doe more to help white kid than anyone else i have seen ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hatespeech,['African'],so she just a future welfare nigger breeder,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hatespeech,['Jewish'],lot of u have been reading d for chuckle even mischlingen he doe some funny stuff at time if you mentally filter out kike this and kike that,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
normal,['African'],calling me a nigger on gab doe not faze me i will be really impressed when someone on here call me a mooncricket,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hatespeech,['Jewish'],do not comment above your pay grade in future do some research kike lover,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hatespeech,['African'],yup just like the old joke why do lion lick there as to get the taste of nigger out of their mouth  gab fam white is right,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
offensive,['Homosexual'],now i hate the term libtard but people who are afraid of violence joker movie could incite are faggot,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
normal,['None'],carson you dumb fucking bitch give me a hug i hate you,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
normal,['None'],i can not why do all white kid sound like that omg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hatespeech,['Jewish'],that rouge jewess a if there is any other kind called for complete genocide of palestinian her name is ayelet sheked when she doe not call for genocide of people she stole land from she whinies about holohoax typical kike shenanigan disgusting rat,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
normal,['None'],user user user user user user user user the bible came before islam and the quran if i remember correctly,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
normal,['None'],user user user i swear the word crackhead is normally used towards white trash,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hatespeech,['Jewish'],ha ha ha reminds me of the hate mail from calgary being sent to synagogue of satan this kike commie double speak and double think ps censored me off,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
normal,['None'],user you are definitely right cuz if a nigga do not want no head he a faggot as nigga      ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
normal,['None'],user madrid are being raped in a certain chop bar called club brugge   ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
normal,['None'],me goodnight devin devin i hope i do not get raped by a clown,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hatespeech,"['Islam', 'Homosexual']",i did not watch that far i saw men in skirt got pissed and shut it off you know all the muzzies were standing around laughing their ass off at those dumb fucking cucktard faggot you know who doesn t wear skirt me,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
normal,['None'],user they are no longer getting away with doing whatever under guise of boy will be boy or white privilege they can not bully demand grab etc or make everyone else work while they sit in lazy boy chair this white me too witness to domestic racial violence say enough is enough,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
normal,['None'],user user but ethnic cleansing of hindu ha actually happened in pakistan hindu who wr percent in west pak in number hv been reduced to percent thru killing n conversion hypocrite werleman never cared to question terroristan coz he think like a jihadi,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
normal,['None'],user user user user i know this also applies to very light colored pep not standard western white dude white but lighter a that some asian got a problem or scandinavian,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
normal,['None'],user stephen miller ha to be behind this he appears to want to kill all people with brown skin and he willing to start with woman child,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
normal,['None'],who the fuck call their sister trailer trash,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
normal,['None'],you want to be asexual inclusive you have to be queer inclusive you want to be trans and nonbinary inclusive you got to be queer inclusive hell there are allosexual ci gay bisexual and lesbian who identify a queer,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
offensive,"['Hispanic', 'Homosexual']",voat marvel made miss america into a queer spic with lesbian parent,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
offensive,['Homosexual'],those bull dyke must sniff her short after a game lol,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
normal,['None'],user everytime i see your avatar i think honky tonk,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
normal,['None'],so a gook threw out all of my book long story i am putting together an amazon cart with all of my old book and some new one anyone have any suggestion,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hatespeech,['Jewish'],yeah i got to about just over number follower and got shoahed for criticizing amy schumer being cast a barbie and just never bothered to return and surprise surprise i wa correct and they nixed that kikey plan but whatevs happy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hatespeech,['African'],kim cannon suck nigger dick he can not keep a woman because he ha a tiny dick and think he is smart,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
